,triplet_id,test_resnet_cosine,test_sbert,test_sbert_gen,o1,o2,both,neither,o3
1593,1660,,,,0.0,0.0,2.0,0.0,2.0
1594,1661,,,,0.0,1.0,0.0,0.0,0.0
1595,1662,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
1596,1663,,,,0.0,0.0,1.0,0.0,1.0
1597,1664,,,,0.0,1.0,1.0,0.0,1.0
1598,1665,,,,0.0,1.0,0.0,0.0,0.0
1599,1666,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,2.0,1.0,0.0,1.0
1600,1667,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
1601,1668,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
1602,1669,,,,0.0,0.0,1.0,0.0,1.0
1603,1670,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1604,1671,0.75,0.25,0.75,1.0,3.0,0.0,0.0,0.0
1605,1672,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1606,1673,,,,1.0,0.0,1.0,0.0,1.0
1607,1674,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1608,1675,,,,0.0,1.0,0.0,0.0,0.0
1609,1676,,,,1.0,0.0,1.0,0.0,1.0
1610,1677,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1611,1678,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
1612,1679,,,,0.0,1.0,0.0,1.0,1.0
1613,1680,0.6,0.2,0.2,3.0,1.0,0.0,1.0,1.0
1614,1681,,,,1.0,0.0,0.0,0.0,0.0
1615,1682,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1616,1683,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1617,1684,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1618,1685,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
1619,1686,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
1620,1687,0.875,0.875,0.125,0.0,3.0,1.0,0.0,1.0
1621,1688,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
1622,1689,,,,0.0,0.0,2.0,0.0,2.0
1623,1690,,,,0.0,1.0,1.0,0.0,1.0
1624,1691,,,,0.0,1.0,0.0,0.0,0.0
1625,1692,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
1626,1693,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
1627,1694,,,,0.0,1.0,2.0,0.0,2.0
1628,1695,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1629,1696,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.0,0.0,0.0,0.0
1630,1697,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1631,1698,0.625,0.375,0.375,2.0,1.0,1.0,0.0,1.0
1632,1699,,,,1.0,0.0,1.0,0.0,1.0
1633,1700,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1634,1701,0.2,0.8,0.2,1.0,4.0,0.0,0.0,0.0
1635,1703,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1636,1704,,,,0.0,1.0,1.0,0.0,1.0
1637,1705,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1638,1706,,,,0.0,1.0,0.0,0.0,0.0
1639,1707,,,,1.0,0.0,2.0,1.0,3.0
1640,1708,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
1641,1709,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1642,1710,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,2.0,1.0,0.0,1.0
1643,1711,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1644,1712,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1645,1713,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
1646,1714,,,,1.0,0.0,0.0,0.0,0.0
1647,1715,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
1648,1716,,,,1.0,0.0,1.0,0.0,1.0
1649,1717,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
1650,1718,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1651,1719,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
1652,1720,,,,0.0,1.0,0.0,0.0,0.0
1653,1721,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
1654,1722,,,,0.0,1.0,1.0,0.0,1.0
1655,1723,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1656,1724,,,,0.0,1.0,0.0,0.0,0.0
1657,1725,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1658,1726,0.25,0.25,0.25,1.0,1.0,0.0,2.0,2.0
1659,1727,,,,1.0,0.0,1.0,0.0,1.0
1660,1728,0.25,0.75,0.75,2.0,0.0,2.0,0.0,2.0
1661,1729,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
1662,1730,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
1663,1731,,,,0.0,0.0,1.0,0.0,1.0
1664,1732,,,,1.0,0.0,0.0,0.0,0.0
1665,1733,,,,0.0,0.0,1.0,0.0,1.0
1666,1734,,,,1.0,0.0,0.0,0.0,0.0
1667,1735,,,,0.0,0.0,1.0,0.0,1.0
1668,1736,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
1669,1737,,,,0.0,1.0,2.0,0.0,2.0
1670,1738,0.75,0.25,0.75,3.0,1.0,0.0,0.0,0.0
1671,1739,,,,1.0,0.0,1.0,1.0,2.0
1672,1740,0.5,0.5,0.5,2.0,2.0,0.0,0.0,0.0
1673,1741,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
1674,1742,,,,1.0,0.0,0.0,0.0,0.0
1675,1743,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
1676,1744,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
1677,1746,,,,1.0,0.0,1.0,0.0,1.0
1678,1747,,,,0.0,0.0,1.0,0.0,1.0
1679,1748,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1680,1749,,,,1.0,0.0,0.0,0.0,0.0
1681,1750,,,,0.0,1.0,1.0,0.0,1.0
1682,1751,0.4,0.4,0.4,1.0,2.0,2.0,0.0,2.0
1683,1753,,,,0.0,0.0,2.0,0.0,2.0
1684,1754,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
1685,1755,,,,0.0,0.0,1.0,0.0,1.0
1686,1756,,,,1.0,0.0,0.0,0.0,0.0
1687,1757,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
1688,1758,,,,1.0,0.0,0.0,0.0,0.0
1689,1759,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
1690,1760,,,,0.0,0.0,1.0,0.0,1.0
1691,1761,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1692,1762,,,,0.0,1.0,0.0,0.0,0.0
1693,1764,,,,0.0,1.0,1.0,1.0,2.0
1694,1765,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
1695,1766,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1696,1767,,,,1.0,0.0,1.0,1.0,2.0
1697,1768,,,,0.0,0.0,2.0,0.0,2.0
1698,1769,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1699,1770,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1700,1771,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
1701,1772,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1702,1773,,,,0.0,1.0,0.0,1.0,1.0
1703,1774,,,,0.0,1.0,1.0,0.0,1.0
1704,1775,,,,0.0,1.0,0.0,0.0,0.0
1705,1776,,,,0.0,0.0,1.0,0.0,1.0
1706,1777,,,,0.0,0.0,0.0,2.0,2.0
1707,1778,,,,0.0,0.0,0.0,2.0,2.0
1708,1779,,,,0.0,0.0,0.0,1.0,1.0
1709,1780,,,,0.0,1.0,0.0,0.0,0.0
1710,1781,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
1711,1782,0.0,0.75,0.75,0.0,3.0,0.0,1.0,1.0
1712,1783,0.5,0.5,0.0,0.0,2.0,0.0,2.0,2.0
1713,1784,,,,1.0,0.0,0.0,1.0,1.0
1714,1785,0.375,0.375,0.375,1.0,1.0,1.0,1.0,2.0
1715,1786,,,,0.0,1.0,1.0,1.0,2.0
1716,1788,0.0,0.6666666666666666,0.0,2.0,0.0,0.0,1.0,1.0
1717,1789,0.6666666666666666,0.0,0.6666666666666666,0.0,2.0,0.0,1.0,1.0
1718,1790,,,,0.0,1.0,0.0,0.0,0.0
1719,1791,,,,1.0,0.0,0.0,0.0,0.0
1720,1792,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.0,0.0,0.0,0.0
1721,1793,,,,0.0,1.0,0.0,0.0,0.0
1722,1794,,,,0.0,1.0,1.0,0.0,1.0
1723,1795,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1724,1796,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1725,1797,,,,1.0,0.0,0.0,0.0,0.0
1726,1798,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,2.0,1.0,0.0,1.0
1727,1799,,,,0.0,1.0,2.0,0.0,2.0
1728,1800,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
1729,1801,,,,0.0,0.0,1.0,0.0,1.0
1730,1802,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
1731,1803,,,,1.0,0.0,1.0,0.0,1.0
1732,1804,,,,0.0,0.0,1.0,0.0,1.0
1733,1805,,,,1.0,0.0,2.0,0.0,2.0
1734,1806,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1735,1807,0.8333333333333334,0.8333333333333334,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
1736,1808,,,,0.0,0.0,1.0,0.0,1.0
1737,1809,,,,0.0,1.0,1.0,0.0,1.0
1738,1810,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
1739,1811,,,,1.0,0.0,0.0,0.0,0.0
1740,1812,,,,0.0,1.0,1.0,0.0,1.0
1741,1813,,,,0.0,1.0,1.0,0.0,1.0
1742,1814,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1743,1815,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1744,1816,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1745,1817,,,,1.0,0.0,1.0,0.0,1.0
1746,1818,0.125,0.875,0.125,3.0,0.0,1.0,0.0,1.0
1747,1819,,,,1.0,0.0,0.0,0.0,0.0
1748,1820,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1749,1821,,,,0.0,0.0,2.0,0.0,2.0
1750,1822,0.875,0.125,0.125,3.0,0.0,1.0,0.0,1.0
1751,1824,,,,1.0,0.0,1.0,0.0,1.0
1752,1825,,,,0.0,1.0,1.0,0.0,1.0
1753,1826,,,,1.0,0.0,0.0,0.0,0.0
1754,1827,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
1755,1828,,,,0.0,1.0,1.0,0.0,1.0
1756,1829,,,,0.0,0.0,1.0,1.0,2.0
1757,1831,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
1758,1832,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1759,1833,0.375,0.625,0.375,2.0,1.0,1.0,0.0,1.0
1760,1834,,,,0.0,0.0,1.0,0.0,1.0
1761,1836,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
1762,1837,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
1763,1838,0.875,0.875,0.125,3.0,0.0,1.0,0.0,1.0
1764,1839,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1765,1840,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
1766,1841,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1767,1842,0.375,0.625,0.625,1.0,2.0,1.0,0.0,1.0
1768,1843,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1769,1844,,,,0.0,1.0,1.0,0.0,1.0
1770,1845,0.8333333333333334,0.16666666666666666,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
1771,1846,,,,1.0,0.0,1.0,0.0,1.0
1772,1847,,,,1.0,0.0,0.0,0.0,0.0
1773,1848,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,2.0,1.0,0.0,1.0
1774,1849,,,,0.0,1.0,1.0,0.0,1.0
1775,1850,,,,1.0,0.0,0.0,0.0,0.0
1776,1851,,,,1.0,0.0,0.0,0.0,0.0
1777,1852,,,,0.0,0.0,0.0,2.0,2.0
1778,1853,,,,1.0,0.0,0.0,1.0,1.0
1779,1854,,,,1.0,0.0,0.0,0.0,0.0
1780,1855,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1781,1856,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,1.0
1782,1857,,,,1.0,0.0,0.0,0.0,0.0
1783,1858,,,,0.0,1.0,1.0,1.0,2.0
1784,1859,0.8333333333333334,0.16666666666666666,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
1785,1860,,,,0.0,1.0,1.0,1.0,2.0
1786,1861,,,,0.0,0.0,2.0,0.0,2.0
1787,1862,0.875,0.125,0.875,0.0,3.0,1.0,0.0,1.0
1788,1863,,,,0.0,0.0,2.0,0.0,2.0
1789,1864,,,,0.0,0.0,0.0,2.0,2.0
1790,1865,,,,0.0,1.0,1.0,0.0,1.0
1791,1867,,,,0.0,0.0,1.0,1.0,2.0
1792,1868,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
1793,1869,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
1794,1870,0.125,0.875,0.125,0.0,3.0,1.0,0.0,1.0
1795,1871,0.8333333333333334,0.16666666666666666,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
1796,1872,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,0.0,0.0
1797,1873,,,,0.0,1.0,1.0,0.0,1.0
1798,1874,,,,1.0,0.0,0.0,0.0,0.0
1799,1875,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,2.0,1.0,0.0,1.0
1800,1876,,,,0.0,1.0,0.0,0.0,0.0
1801,1877,0.625,0.625,0.625,2.0,1.0,1.0,0.0,1.0
1802,1878,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1803,1879,,,,0.0,1.0,0.0,0.0,0.0
1804,1880,,,,0.0,1.0,1.0,0.0,1.0
1805,1881,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
1806,1882,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1807,1883,,,,1.0,0.0,0.0,0.0,0.0
1808,1884,0.375,0.625,0.625,2.0,1.0,1.0,0.0,1.0
1809,1885,,,,1.0,0.0,0.0,2.0,2.0
1810,1886,,,,0.0,1.0,0.0,0.0,0.0
1811,1887,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1812,1888,,,,0.0,1.0,0.0,0.0,0.0
1813,1889,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1814,1890,,,,0.0,0.0,1.0,0.0,1.0
1815,1891,0.125,0.875,0.875,0.0,3.0,1.0,0.0,1.0
1816,1892,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1817,1893,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
1818,1894,,,,1.0,0.0,0.0,0.0,0.0
1819,1895,,,,0.0,1.0,0.0,0.0,0.0
1820,1896,,,,1.0,0.0,1.0,0.0,1.0
1821,1897,0.375,0.375,0.625,1.0,2.0,1.0,0.0,1.0
1822,1898,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1823,1899,0.6666666666666666,0.0,0.6666666666666666,2.0,0.0,0.0,1.0,1.0
1824,1900,,,,0.0,1.0,0.0,0.0,0.0
1825,1901,0.875,0.125,0.875,3.0,0.0,1.0,0.0,1.0
1826,1902,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
1827,1903,,,,0.0,1.0,2.0,0.0,2.0
1828,1904,,,,0.0,0.0,2.0,0.0,2.0
1829,1905,,,,1.0,0.0,0.0,0.0,0.0
1830,1906,,,,1.0,0.0,2.0,0.0,2.0
1831,1907,,,,0.0,1.0,1.0,0.0,1.0
1832,1908,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1833,1909,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1834,1910,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
1835,1911,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2.0,0.0,0.0,0.0
1836,1912,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1837,1913,0.25,0.5,0.5,2.0,1.0,0.0,1.0,1.0
1838,1914,,,,0.0,1.0,1.0,0.0,1.0
1839,1915,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1840,1916,,,,1.0,0.0,0.0,0.0,0.0
1841,1917,0.0,0.6666666666666666,0.0,2.0,0.0,0.0,1.0,1.0
1842,1918,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,2.0,1.0,0.0,1.0
1843,1919,,,,1.0,0.0,0.0,0.0,0.0
1844,1920,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
1845,1921,,,,0.0,1.0,0.0,0.0,0.0
1846,1922,0.75,0.25,0.75,3.0,1.0,0.0,0.0,0.0
1847,1923,,,,0.0,1.0,0.0,0.0,0.0
1848,1924,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,2.0,1.0,0.0,1.0
1849,1925,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,2.0,1.0,0.0,1.0
1850,1926,,,,0.0,1.0,0.0,0.0,0.0
1851,1927,,,,0.0,0.0,2.0,0.0,2.0
1852,1928,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,2.0,0.0,0.0,0.0
1853,1929,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
1854,1930,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
1855,1931,,,,1.0,0.0,1.0,0.0,1.0
1856,1932,,,,1.0,0.0,0.0,0.0,0.0
1857,1933,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
1858,1934,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1859,1935,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
1860,1936,,,,1.0,0.0,1.0,0.0,1.0
1861,1937,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
1862,1938,0.16666666666666666,0.8333333333333334,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
1863,1939,,,,0.0,0.0,1.0,0.0,1.0
1864,1940,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1865,1941,,,,0.0,0.0,1.0,0.0,1.0
1866,1942,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
1867,1943,0.125,0.875,0.125,0.0,3.0,1.0,0.0,1.0
1868,1944,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1869,1945,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1870,1946,,,,0.0,0.0,1.0,0.0,1.0
1871,1947,,,,0.0,1.0,1.0,0.0,1.0
1872,1948,0.875,0.875,0.875,3.0,0.0,1.0,0.0,1.0
1873,1949,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1874,1950,,,,1.0,0.0,1.0,0.0,1.0
1875,1951,,,,0.0,1.0,2.0,0.0,2.0
1876,1952,,,,0.0,1.0,0.0,1.0,1.0
1877,1953,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1878,1954,,,,1.0,0.0,0.0,0.0,0.0
1879,1955,,,,0.0,1.0,0.0,0.0,0.0
1880,1956,,,,1.0,0.0,1.0,2.0,3.0
1881,1957,,,,1.0,0.0,1.0,0.0,1.0
1882,1958,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1883,1959,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1884,1960,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
1885,1961,,,,1.0,0.0,0.0,3.0,3.0
1886,1962,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1887,1963,,,,0.0,1.0,1.0,1.0,2.0
1888,1964,,,,0.0,0.0,1.0,0.0,1.0
1889,1965,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1890,1966,,,,0.0,0.0,1.0,0.0,1.0
1891,1967,0.6666666666666666,0.6666666666666666,0.0,0.0,2.0,0.0,1.0,1.0
1892,1968,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1893,1969,,,,0.0,0.0,1.0,0.0,1.0
1894,1970,,,,1.0,0.0,0.0,0.0,0.0
1895,1971,0.25,0.75,0.75,0.0,2.0,2.0,0.0,2.0
1896,1972,,,,0.0,0.0,1.0,0.0,1.0
1897,1973,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1898,1974,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
1899,1975,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
1900,1976,,,,0.0,1.0,0.0,0.0,0.0
1901,1977,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1902,1978,,,,0.0,1.0,1.0,0.0,1.0
1903,1979,,,,0.0,1.0,0.0,0.0,0.0
1904,1980,,,,0.0,1.0,0.0,0.0,0.0
1905,1981,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1906,1982,,,,0.0,1.0,1.0,0.0,1.0
1907,1983,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
1908,1984,,,,0.0,0.0,1.0,0.0,1.0
1909,1985,,,,1.0,0.0,1.0,0.0,1.0
1910,1986,,,,1.0,0.0,0.0,0.0,0.0
1911,1988,,,,0.0,1.0,1.0,0.0,1.0
1912,1989,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
1913,1990,0.5,0.5,0.5,1.0,1.0,2.0,0.0,2.0
1914,1991,,,,1.0,0.0,1.0,0.0,1.0
1915,1992,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1916,1993,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
1917,1994,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
1918,1995,,,,1.0,0.0,0.0,0.0,0.0
1919,1997,0.16666666666666666,0.8333333333333334,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
1920,1998,,,,0.0,1.0,1.0,0.0,1.0
1921,1999,,,,1.0,0.0,0.0,0.0,0.0
1922,2000,,,,0.0,0.0,2.0,0.0,2.0
1923,2001,,,,0.0,1.0,1.0,0.0,1.0
1924,2002,,,,0.0,0.0,2.0,0.0,2.0
1925,2003,0.16666666666666666,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
1926,2004,,,,0.0,1.0,0.0,0.0,0.0
1927,2005,0.16666666666666666,0.8333333333333334,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
1928,2006,,,,1.0,0.0,1.0,0.0,1.0
1929,2007,,,,0.0,1.0,1.0,0.0,1.0
1930,2008,,,,0.0,1.0,1.0,0.0,1.0
1931,2009,,,,0.0,1.0,1.0,0.0,1.0
1932,2010,0.625,0.625,0.625,1.0,2.0,1.0,0.0,1.0
1933,2011,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
1934,2012,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,1.0,0.0,0.0,0.0
1935,2013,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,1.0
1936,2014,0.16666666666666666,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
1937,2015,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
1938,2016,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1939,2017,,,,1.0,0.0,0.0,0.0,0.0
1940,2018,,,,1.0,0.0,0.0,0.0,0.0
1941,2019,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
1942,2020,,,,1.0,0.0,1.0,1.0,2.0
1943,2021,,,,0.0,0.0,0.0,1.0,1.0
1944,2022,,,,0.0,0.0,0.0,2.0,2.0
1945,2023,,,,0.0,1.0,0.0,2.0,2.0
1946,2024,,,,0.0,1.0,0.0,0.0,0.0
1947,2025,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
1948,2026,,,,0.0,1.0,0.0,0.0,0.0
1949,2027,,,,0.0,1.0,1.0,1.0,2.0
1950,2028,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,1.0
1951,2029,,,,1.0,0.0,0.0,2.0,2.0
1952,2030,,,,0.0,0.0,2.0,0.0,2.0
1953,2031,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1954,2032,,,,0.0,1.0,1.0,0.0,1.0
1955,2033,0.16666666666666666,0.8333333333333334,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
1956,2034,,,,0.0,1.0,1.0,0.0,1.0
1957,2035,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
1958,2036,,,,1.0,0.0,1.0,0.0,1.0
1959,2037,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
1960,2038,,,,0.0,0.0,1.0,0.0,1.0
1961,2039,,,,1.0,0.0,0.0,0.0,0.0
1962,2040,,,,0.0,1.0,1.0,0.0,1.0
1963,2041,,,,0.0,1.0,0.0,1.0,1.0
1964,2042,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1965,2043,,,,1.0,0.0,0.0,0.0,0.0
1966,2044,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1967,2045,,,,0.0,0.0,2.0,0.0,2.0
1968,2046,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
1969,2047,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
1970,2048,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1971,2049,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
1972,2050,,,,1.0,0.0,1.0,0.0,1.0
1973,2051,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1974,2052,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1975,2053,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1976,2054,,,,0.0,1.0,0.0,0.0,0.0
1977,2055,,,,0.0,0.0,2.0,0.0,2.0
1978,2056,,,,0.0,0.0,2.0,0.0,2.0
1979,2057,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
1980,2058,,,,0.0,0.0,0.0,2.0,2.0
1981,2059,,,,0.0,0.0,1.0,1.0,2.0
1982,2060,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
1983,2061,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
1984,2062,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1985,2063,,,,0.0,0.0,1.0,0.0,1.0
1986,2064,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
1987,2065,0.8333333333333334,0.8333333333333334,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
1988,2066,,,,0.0,1.0,1.0,0.0,1.0
