"id","user_id","answer","triplet_id"
13809,wookee3,0,7795
13818,wookee3,0,878
13824,wookee3,1,7409
13825,wookee3,3,9355
13838,wookee3,0,108
13853,wookee3,0,2099
13858,wookee3,1,6254
13861,wookee3,1,7165
13871,wookee3,0,7507
13873,wookee3,0,4331
13875,wookee3,1,6697
13892,wookee3,0,2683
13917,erin122,0,3584
13921,erin122,0,6323
13927,erin122,3,4538
13937,erin122,1,1192
13966,erin122,0,7241
13967,erin122,1,1736
13968,erin122,1,4244
13970,erin122,3,5386
13979,erin122,1,6484
13988,erin122,1,9873
13991,erin122,1,8071
13992,erin122,3,5468
13995,erin122,0,1877
13997,erin122,0,4960
14004,erin122,1,9632
14005,erin122,1,6829
14006,erin122,1,9964
14014,erin122,1,2686
14021,erin122,1,1424
14033,erin122,1,2253
14037,erin122,0,1388
14040,erin122,0,9685
14046,erin122,0,8960
14052,erin122,0,7666
14056,erin122,0,8630
14059,erin122,1,8612
14060,erin122,0,9495
14062,erin122,0,7978
14063,erin122,1,3909
14086,erin122,1,3902
14087,erin122,1,1942
14090,erin122,0,1443
14092,erin122,3,5462
14094,erin122,0,5214
14100,erin122,1,3456
14110,erin122,1,1891
14123,erin122,2,7995
14133,erin122,0,284
14146,erin122,0,3624
14153,erin122,1,7176
14155,erin122,2,8130
14161,erin122,1,6065
14162,erin122,0,932
14168,erin122,1,1166
14174,erin122,1,1692
14180,erin122,0,2052
14188,erin122,0,56
14196,erin122,1,8165
14200,erin122,0,5170
14206,erin122,0,8068
14210,erin122,0,2033
14238,erin122,1,7229
14241,erin122,0,3307
14246,erin122,0,5088
14254,erin122,0,2591
14268,erin122,1,2363
14278,erin122,0,7292
14279,erin122,0,809
14292,erin122,0,2673
14299,erin122,0,7732
14303,erin122,0,4616
14304,erin122,2,2056
14323,erin122,0,6629
14329,erin122,3,8085
14331,erin122,2,9307
14339,erin122,1,6329
14344,erin122,1,1687
14347,erin122,1,9110
14358,erin122,1,7997
14359,erin122,0,8848
14360,erin122,0,2830
14362,erin122,0,7332
14365,erin122,1,4764
14382,erin122,1,3676
14385,erin122,0,6316
14387,erin122,2,2359
14392,erin122,0,9716
14394,erin122,1,9154
14413,erin122,0,8916
14419,erin122,1,6419
14427,erin122,1,9081
14429,erin122,0,8742
14435,erin122,3,2181
14455,erin122,1,9454
14456,erin122,0,4172
14465,erin122,0,8480
14470,erin122,0,1711
14474,erin122,0,2961
14476,erin122,0,707
14477,erin122,3,4047
14478,erin122,0,2196
14484,erin122,0,9562
14486,erin122,1,7479
14501,erin122,0,2705
14506,erin122,0,4338
14510,erin122,3,2687
14515,erin122,1,6772
14524,erin122,0,7400
14525,erin122,3,2982
14536,erin122,3,631
14553,erin122,0,2638
14560,erin122,1,9556
14562,erin122,1,7105
14565,erin122,3,8424
14571,erin122,3,8655
14572,erin122,0,6059
14574,erin122,1,1556
14576,erin122,0,8213
14580,erin122,0,8981
14582,erin122,0,6266
14605,erin122,1,9383
14615,erin122,0,8903
14633,erin122,0,4733
14634,erin122,0,9314
14637,erin122,1,6416
14640,erin122,0,8032
14655,erin122,0,1841
14662,erin122,1,9885
14670,erin122,1,2913
14680,erin122,0,2984
14685,erin122,1,4556
14688,erin122,1,2551
14699,erin122,1,9805
14706,erin122,0,8840
14721,erin122,1,8982
14727,erin122,0,3908
14728,erin122,2,8819
14734,erin122,0,972
14741,erin122,0,4754
14751,erin122,0,493
14762,erin122,0,9183
14773,erin122,0,7428
14777,erin122,1,5575
14792,erin122,0,9399
14796,erin122,0,3251
14817,woong.ssang,0,7523
14822,erin122,1,769
14838,woong.ssang,0,5736
14840,woong.ssang,0,8475
14849,erin122,0,4094
14861,erin122,2,1398
14868,erin122,0,3459
14877,erin122,0,1511
14882,erin122,2,2980
14888,erin122,0,7573
14896,erin122,0,9178
14897,erin122,0,3218
14898,erin122,1,1216
14903,erin122,0,5278
14919,erin122,0,2683
14926,erin122,1,9301
14941,erin122,1,8782
14942,erin122,2,6603
14951,erin122,0,5728
14952,erin122,2,9077
14959,erin122,0,4832
14965,erin122,1,2839
14974,erin122,1,196
14975,erin122,0,3566
14979,erin122,0,4790
14982,erin122,1,5081
14986,erin122,0,1721
14998,erin122,1,6598
15015,erin122,1,8694
15019,erin122,1,2555
15040,erin122,0,5079
15046,erin122,0,537
15049,erin122,1,4247
15052,erin122,0,5695
15054,erin122,0,6173
15057,erin122,0,6171
15061,erin122,0,2455
15077,erin122,2,2965
15081,erin122,1,3360
15083,erin122,2,4111
15087,erin122,0,8969
15089,erin122,1,751
15093,erin122,0,2914
15101,erin122,2,2223
15102,erin122,2,767
15107,erin122,1,4803
15111,erin122,0,4299
15115,erin122,1,6472
15120,erin122,0,4082
15121,erin122,2,7767
15123,erin122,1,1974
15125,erin122,1,6309
15128,erin122,0,9097
15129,erin122,1,5033
15134,erin122,2,8047
15157,erin122,2,7165
15160,erin122,1,6246
15163,erin122,0,3633
15169,erin122,2,6536
15185,erin122,0,2371
15188,erin122,0,3770
15191,erin122,0,2819
15192,erin122,0,9564
15202,erin122,0,1949
15207,erin122,1,7775
15213,erin122,0,4742
15216,erin122,0,108
15224,erin122,0,1318
15240,erin122,1,9397
15251,erin122,0,2228
15263,erin122,0,6973
15264,erin122,0,131
15275,erin122,3,538
15279,erin122,0,5659
15294,erin122,0,2238
15295,erin122,0,8952
15300,erin122,1,8312
15310,erin122,0,7046
15313,erin122,0,2397
15319,erin122,1,165
15320,erin122,1,2557
15321,erin122,1,2013
15325,erin122,1,3843
15326,erin122,1,6020
15327,erin122,1,910
15328,erin122,0,8699
15342,erin122,0,96
15345,erin122,1,838
15349,erin122,1,5585
15350,erin122,0,2301
15351,erin122,1,7042
15354,erin122,0,9147
15356,erin122,1,2339
15359,erin122,3,2020
15360,erin122,1,8439
15361,erin122,1,4560
15364,erin122,0,6254
15375,erin122,0,9408
15383,erin122,0,5100
15384,erin122,0,6298
15387,erin122,0,112
15395,erin122,0,2897
15396,erin122,0,808
15397,erin122,0,7678
15399,erin122,2,8820
15400,erin122,1,516
15409,erin122,0,1616
15411,erin122,0,6343
15412,erin122,1,4649
15416,erin122,0,7850
15417,erin122,1,3641
15421,erin122,0,1686
15437,erin122,0,410
15440,erin122,0,1992
15443,erin122,2,995
15446,erin122,0,9862
15447,erin122,1,7397
15455,erin122,1,4280
15457,erin122,3,7645
15464,erin122,0,5658
15465,erin122,0,4750
15468,erin122,1,2245
15474,erin122,0,3286
15481,erin122,0,1584
15483,erin122,1,3859
15495,erin122,0,3239
15497,erin122,0,5746
15501,erin122,0,8036
15503,erin122,0,497
15507,erin122,0,2560
15511,erin122,1,1666
15516,erin122,0,586
15526,erin122,0,7145
15529,erin122,1,5132
15531,erin122,0,8121
15535,erin122,0,1279
15541,erin122,0,2153
15546,erin122,1,9941
15552,erin122,2,8646
15556,erin122,3,9584
15558,erin122,0,259
15562,erin122,2,8635
15575,erin122,1,5629
15587,erin122,0,282
15588,erin122,0,5312
15595,erin122,0,5456
15596,erin122,1,2106
15601,erin122,0,6892
15605,erin122,2,1321
15610,robert.p,2,8820
15615,cjhan,2,8953
15616,cjhan,2,4347
15620,cjhan,0,1882
15625,cjhan,2,9061
15628,cjhan,2,6650
15637,cjhan,2,7133
15643,cjhan,2,4895
15650,cjhan,1,4761
15651,cjhan,2,2361
15660,cjhan,2,4478
15671,cjhan,2,7520
15675,cjhan,2,5499
15678,cjhan,2,3400
15680,cjhan,2,325
15682,cjhan,2,6307
15685,cjhan,2,2238
15686,cjhan,2,2056
15687,cjhan,2,2063
15688,cjhan,2,1828
15691,cjhan,2,9829
15695,cjhan,2,1666
15701,cjhan,0,6950
15702,cjhan,2,18
15708,cjhan,2,2520
15710,june.one,3,1613
15714,cjhan,2,2032
15715,cjhan,2,5603
15723,june.one,0,6668
15724,cjhan,2,8333
15737,cjhan,2,4111
15739,cjhan,2,3570
15744,cjhan,2,6629
15747,cjhan,2,706
15755,cjhan,0,5952
15760,cjhan,1,6013
15763,cjhan,2,7556
15764,cjhan,2,195
15772,cjhan,2,1225
15779,cjhan,2,3171
15782,cjhan,3,1852
15789,cjhan,2,4732
15792,cjhan,0,5214
15795,cjhan,2,4049
15801,cjhan,2,6959
15803,cjhan,2,838
15808,cjhan,2,7666
15819,cjhan,2,5573
15827,cjhan,2,2364
15834,cjhan,2,5408
15835,cjhan,2,2557
15836,cjhan,0,3025
15851,cjhan,0,168
15853,cjhan,2,3560
15856,cjhan,2,9770
15860,cjhan,0,1839
15862,cjhan,1,4747
15868,cjhan,2,4253
15889,cjhan,0,19
15893,cjhan,0,8423
15894,cjhan,1,3596
15895,cjhan,0,2272
15902,hexa.ai,0,3648
15904,hexa.ai,3,3459
15909,cjhan,1,3751
15915,cjhan,2,9309
15924,hexa.ai,2,9769
15937,hexa.ai,1,6428
15963,hexa.ai,0,1499
15972,hexa.ai,0,3054
15979,cjhan,0,1030
15990,cjhan,0,2154
16003,cjhan,0,6152
16011,hexa.ai,0,3309
16014,cjhan,0,3823
16015,cjhan,0,7304
16016,cjhan,0,8616
16019,hexa.ai,1,8687
16020,hexa.ai,0,6249
16024,hexa.ai,3,5467
16032,cjhan,1,4464
16040,cjhan,1,2092
16057,Jinyeong,2,3068
16058,Jinyeong,1,2253
16059,Jinyeong,0,4796
16062,Jinyeong,2,3124
16073,Jinyeong,3,42
16075,Jinyeong,1,242
16077,Jinyeong,0,939
16081,Jinyeong,2,6233
16093,hexa.ai,1,1994
16096,cjhan,1,6498
16101,cjhan,3,553
16108,hexa.ai,0,4853
16116,Jinyeong,1,5575
16124,cjhan,3,4355
16125,cjhan,0,7254
16126,hexa.ai,3,6020
16137,hexa.ai,3,2835
16139,cjhan,1,7637
16144,cjhan,1,5328
16148,cjhan,1,5088
16152,cjhan,0,7073
16158,cjhan,0,1678
16160,cjhan,1,4923
16163,Jinyeong,1,1718
16179,cjhan,0,3615
16182,Jinyeong,2,1608
16184,hexa.ai,0,6170
16218,Jinyeong,1,9154
16226,hexa.ai,3,2269
16231,hexa.ai,3,8699
16240,hexa.ai,0,6656
16259,hexa.ai,0,4094
16272,hexa.ai,1,1828
16276,hexa.ai,1,8584
16280,hexa.ai,0,961
16284,JRW,0,3840
16298,JRW,1,7679
16306,hexa.ai,0,7991
16309,JRW,0,3002
16317,Jinyeong,2,2980
16319,cjhan,1,9633
16329,cjhan,1,9999
16341,Jinyeong,2,9116
16355,JRW,2,5210
16360,cjhan,1,4335
16368,Jinyeong,0,8001
16370,hexa.ai,1,9103
16379,cjhan,0,4053
16412,hexa.ai,0,6189
16417,JRW,0,5554
16420,JRW,2,3102
16421,JRW,0,4855
16429,JRW,1,9979
16432,hexa.ai,1,3579
16433,JRW,2,3286
16437,hexa.ai,2,9079
16439,JRW,0,3308
16447,Jinyeong,3,8411
16449,Jinyeong,0,7675
16450,hexa.ai,1,1045
16458,hexa.ai,2,610
16462,JRW,1,4975
16467,Jinyeong,3,2267
16468,JRW,2,932
16480,Jinyeong,0,7507
16485,JRW,0,3137
16487,JRW,2,3413
16498,JRW,0,9367
16500,JRW,1,7296
16507,cjhan,1,1687
16521,Jinyeong,2,1138
16525,JRW,1,1942
16527,cjhan,0,7327
16532,JRW,0,9399
16545,cjhan,1,1584
16547,cjhan,0,5216
16555,JRW,1,5122
16560,Jinyeong,1,6598
16566,hexa.ai,0,338
16567,cjhan,1,516
16576,cjhan,0,6162
16581,hexa.ai,1,8061
16582,cjhan,1,1994
16585,hexa.ai,0,3000
16599,Jinyeong,2,7400
16600,JRW,2,430
16607,cjhan,3,7933
16609,cjhan,0,14
16617,Jinyeong,1,6251
16622,cjhan,0,6439
16626,JRW,2,3629
16635,JRW,2,8585
16645,JRW,2,6168
16649,hexa.ai,0,1378
16651,cjhan,0,5170
16657,cjhan,1,7997
16659,hexa.ai,0,6159
16662,hexa.ai,1,5328
16666,cjhan,1,2840
16688,hexa.ai,1,4732
16692,hexa.ai,0,4361
16696,hexa.ai,0,9902
16702,JRW,2,9351
16704,JRW,2,6693
16719,JRW,2,7802
16721,cjhan,0,3459
16724,cjhan,3,2786
16729,JRW,0,2274
16733,cjhan,0,5804
16778,cjhan,1,4744
16792,cjhan,3,8425
16798,cjhan,1,165
16813,cjhan,0,1841
16851,Jinyeong,1,7941
16853,cjhan,0,3676
16855,cjhan,0,1388
16864,cjhan,0,2016
16870,JRW,2,3378
16872,Jinyeong,0,9562
16875,cjhan,1,1166
16877,JRW,0,9444
16880,JRW,2,5984
16886,Jinyeong,1,9475
16918,JRW,2,1398
16919,JRW,2,4788
16932,Jinyeong,1,7459
16935,JRW,3,5176
16937,JRW,2,8132
16952,Jinyeong,1,4292
16955,Jinyeong,1,3941
16958,Jinyeong,0,4249
16963,Jinyeong,1,3455
16964,JRW,1,5224
16973,JRW,1,8282
16987,yejun,2,1942
16994,yejun,1,3961
17004,yejun,3,5917
17010,yejun,3,3186
17011,Jinyeong,0,7600
17017,Jinyeong,1,6893
17019,yejun,0,108
17020,yejun,0,432
17021,yejun,2,7501
17023,yejun,0,6162
17030,yejun,2,800
17038,yejun,0,8869
17040,yejun,2,493
17044,yejun,2,7294
17048,yejun,0,6122
17052,JRW,1,9556
17054,JRW,1,7426
17062,yejun,2,7435
17067,yejun,2,8714
17069,yejun,2,7086
17076,JRW,0,8251
17100,JRW,1,9724
17103,Jinyeong,1,4173
17109,yejun,0,6438
17112,JRW,0,7449
17114,Jinyeong,3,4377
17116,yejun,2,1405
17118,JRW,0,15
17122,yejun,3,880
17123,yejun,1,5159
17128,JRW,2,1930
17134,JRW,0,4754
17138,yejun,2,1047
17151,JRW,0,3762
17155,JRW,1,7612
17162,yejun,0,5736
17163,yejun,0,2434
17165,yejun,2,6467
17174,yejun,2,3622
17179,yejun,2,3307
17181,yejun,2,5738
17183,yejun,2,1876
17196,yejun,0,8557
17202,yejun,2,1043
17204,yejun,2,6405
17218,yejun,2,7884
17220,yejun,2,3680
17230,sungbin.lim,0,3590
17233,sungbin.lim,1,2365
17234,sungbin.lim,2,9723
17242,sungbin.lim,1,6370
17248,sungbin.lim,0,3882
17252,sungbin.lim,0,3455
17253,sungbin.lim,0,8069
17267,sungbin.lim,0,9816
17273,yejun,2,4091
17277,yejun,2,7518
17285,yejun,2,5088
17289,yejun,3,1852
17316,hexa.ai,3,8418
17319,hexa.ai,3,2186
17326,hexa.ai,1,2839
17329,hexa.ai,0,6254
17334,hexa.ai,2,9183
17340,hexa.ai,0,8557
17345,cjhan,1,9362
17346,hexa.ai,1,1395
17353,hexa.ai,0,805
17356,hexa.ai,0,1296
17357,hexa.ai,0,7884
17358,cjhan,1,1608
17364,cjhan,0,9850
17382,cjhan,0,3941
17385,cjhan,0,3622
17386,cjhan,1,7817
17392,cjhan,0,1414
17402,cjhan,0,4861
17421,cjhan,0,982
17428,cjhan,0,3444
17435,cjhan,0,7236
17445,cjhan,2,5436
17457,cjhan,2,9546
17458,cjhan,0,2015
17464,cjhan,2,8188
17469,cjhan,2,3526
17473,cjhan,0,8611
17480,cjhan,0,2020
17481,cjhan,0,9116
17484,JRW,0,8424
17486,JRW,1,3287
17488,JRW,1,3570
17498,cjhan,3,6478
17502,cjhan,2,7884
17510,JRW,2,5222
17511,JRW,0,6161
17514,cjhan,1,7600
17515,JRW,0,5792
17517,cjhan,0,5173
17522,JRW,2,51
17524,cjhan,1,3778
17527,JRW,0,6465
17547,cjhan,2,260
17550,cjhan,0,6316
17553,cjhan,1,4756
17554,cjhan,1,7117
17557,cjhan,0,7379
17559,cjhan,1,1240
17564,cjhan,0,6973
17574,cjhan,1,5339
17578,cjhan,0,2609
17590,cjhan,1,8475
17599,cjhan,0,9537
17602,cjhan,0,8539
17609,cjhan,0,7552
17610,cjhan,0,6187
17617,cjhan,0,2774
17620,JRW,2,9183
17621,cjhan,0,5502
17638,cjhan,0,5390
17642,cjhan,1,9589
17643,cjhan,0,5518
17645,cjhan,2,442
17651,cjhan,1,5631
17660,hexa.ai,2,7943
17661,JRW,2,2332
17674,cjhan,0,9147
17692,hexa.ai,0,6894
17693,JRW,2,1994
17697,JRW,0,2959
17699,JRW,2,8423
17709,hexa.ai,1,1942
17710,hexa.ai,0,7466
17713,hexa.ai,1,9449
17714,hexa.ai,3,6438
17718,hexa.ai,2,9484
17724,hexa.ai,1,2220
17727,hexa.ai,3,7644
17728,hexa.ai,1,2555
17732,hexa.ai,0,6483
17741,cjhan,0,3908
17744,cjhan,1,2915
17759,cjhan,0,162
17764,cjhan,0,3659
17768,cjhan,1,3882
17770,cjhan,1,6829
17774,cjhan,0,2537
17778,cjhan,0,3255
17779,cjhan,0,1974
17784,cjhan,1,3768
17788,cjhan,1,7779
17804,cjhan,0,2371
17813,hexa.ai,3,7142
17815,hexa.ai,1,3287
17827,hexa.ai,2,7130
17828,hexa.ai,3,2013
17834,hexa.ai,0,8526
17839,hexa.ai,3,4444
17847,hexa.ai,1,3527
17856,hexa.ai,0,7675
17872,hexa.ai,1,3809
17878,cjhan,0,1405
17879,cjhan,1,6175
17881,cjhan,0,7086
17885,hexa.ai,0,5520
17892,hexa.ai,1,6109
17902,cjhan,0,8604
17907,hexa.ai,1,2635
17915,cjhan,2,6497
17917,cjhan,0,3839
17919,cjhan,0,3124
17926,cjhan,1,5236
17928,cjhan,0,4436
17929,cjhan,0,7588
17937,cjhan,0,6321
17950,cjhan,0,8411
17957,cjhan,0,5914
17961,cjhan,1,3218
17963,cjhan,3,9841
17964,cjhan,1,6268
17979,cjhan,0,5867
17981,cjhan,1,4204
17985,cjhan,1,3511
18000,cjhan,0,2224
18002,cjhan,0,613
18003,cjhan,2,249
18024,cjhan,1,1196
18025,cjhan,0,9112
18027,cjhan,1,8077
18031,cjhan,2,9632
18032,cjhan,1,3143
18037,cjhan,1,3675
18048,JRW,0,8913
18049,JRW,0,2558
18053,JRW,2,1591
18054,JRW,0,4250
18065,JRW,0,7037
18070,JRW,2,5248
18077,woong.ssang,1,8655
18088,woong.ssang,1,1373
18093,woong.ssang,1,4335
18105,woong.ssang,1,9723
18111,hexa.ai,1,4498
18126,hexa.ai,1,7042
18127,hexa.ai,0,2516
18144,hexa.ai,3,918
18145,woong.ssang,0,6168
18172,edwin.kang,1,8611
18175,edwin.kang,0,5458
18185,edwin.kang,1,7941
18190,edwin.kang,2,8862
18191,hexa.ai,1,3958
18195,hexa.ai,3,8822
18197,woong.ssang,1,4443
18201,edwin.kang,0,3733
18204,edwin.kang,0,1796
18209,woong.ssang,3,4356
18214,woong.ssang,1,2932
18216,woong.ssang,0,8848
18219,woong.ssang,0,6266
18226,hexa.ai,2,6247
18234,hexa.ai,0,747
18258,woong.ssang,0,8981
18261,woong.ssang,1,4239
18264,woong.ssang,0,631
18265,hexa.ai,0,5537
18272,hexa.ai,1,8621
18280,hexa.ai,1,4381
18282,woong.ssang,0,430
18284,woong.ssang,0,1005
18289,hexa.ai,0,2255
18292,hexa.ai,2,7281
18297,hexa.ai,2,8619
18304,hexa.ai,2,7518
18305,hihello,3,7229
18313,hihello,0,2224
18314,hihello,2,1698
18316,woong.ssang,2,8860
18319,hihello,1,4280
18328,woong.ssang,1,7084
18330,hihello,1,8953
18332,hihello,1,6254
18336,woong.ssang,1,9803
18347,woong.ssang,1,3453
18349,woong.ssang,0,8071
18351,hexa.ai,0,3566
18353,hexa.ai,0,3461
18359,cjhan,0,717
18367,cjhan,1,6411
18374,cjhan,0,94
18377,cjhan,1,764
18381,edwin.kang,0,9044
18386,edwin.kang,0,9081
18393,edwin.kang,1,4863
18396,edwin.kang,1,3453
18409,cjhan,0,2194
18411,cjhan,1,351
18419,cjhan,0,7652
18420,cjhan,0,2580
18428,cjhan,1,7977
18447,cjhan,0,6683
18452,cjhan,0,4914
18455,cjhan,1,4794
18457,cjhan,1,1692
18463,hihello2,0,325
18466,hihello2,0,105
18468,hihello2,1,2707
18479,hihello2,3,8903
18480,hihello2,0,934
18481,hihello2,0,1378
18486,hihello2,2,932
18490,hihello2,0,2015
18496,hihello2,2,9202
18497,hihello2,2,7041
18504,hihello2,2,5129
18524,hihello2,3,4046
18526,hihello2,0,9158
18532,hihello2,3,7065
18537,hihello2,0,6242
18538,hihello2,1,5900
18539,wookee3,2,4975
18540,hihello2,2,1135
18541,wookee3,1,2841
18542,hihello2,2,9099
18543,robert.p,2,4570
18550,hihello2,0,5728
18551,hihello2,1,9477
18578,hihello2,2,7132
18597,hexa.ai,0,9408
18604,hexa.ai,0,7953
18609,hexa.ai,0,8848
18612,hexa.ai,0,7732
18616,hexa.ai,0,9562
18628,epsilon.kim,1,5337
18634,hexa.ai,1,9714
18640,hexa.ai,3,4955
18641,hexa.ai,2,2738
18642,woong.ssang,0,6668
18646,woong.ssang,0,7779
18652,woong.ssang,0,2272
18660,woong.ssang,1,4854
18668,wookee3,0,8960
18676,wookee3,0,6478
18684,woong.ssang,0,1399
18692,woong.ssang,0,8068
18693,wookee3,0,7748
18696,wookee3,0,586
18698,wookee3,1,6428
18701,woong.ssang,0,6384
18703,woong.ssang,0,4868
18709,woong.ssang,0,836
18712,woong.ssang,1,1221
18720,woong.ssang,1,2267
18723,woong.ssang,1,7092
18727,woong.ssang,1,6270
18728,woong.ssang,1,1010
18737,woong.ssang,2,9081
18739,woong.ssang,1,6385
18741,woong.ssang,0,1728
18748,woong.ssang,1,9103
18750,woong.ssang,1,9661
18751,woong.ssang,0,6354
18753,woong.ssang,0,8591
18758,woong.ssang,1,7510
18764,woong.ssang,1,7479
18768,woong.ssang,1,9477
18781,woong.ssang,1,6494
18799,woong.ssang,0,9099
18804,woong.ssang,1,4361
18826,hexa.ai,0,6752
18827,hexa.ai,0,9394
18828,hexa.ai,0,4771
18830,hexa.ai,3,8424
18831,hexa.ai,0,6536
18836,hexa.ai,1,1556
18840,hexa.ai,0,6168
18841,hexa.ai,0,4151
18842,hexa.ai,1,3771
18844,hexa.ai,0,2106
18847,hexa.ai,2,2780
18848,hexa.ai,3,7046
18856,hexa.ai,1,18
18858,hexa.ai,2,1404
18859,hexa.ai,0,814
18867,hexa.ai,3,9355
18869,hexa.ai,1,7647
18880,hexa.ai,1,3249
18886,hexa.ai,3,5088
18891,hexa.ai,3,591
18894,hexa.ai,0,8782
18908,hexa.ai,3,1961
18912,hexa.ai,3,6892
18914,hexa.ai,0,5668
18918,hexa.ai,3,2181
18921,hexa.ai,2,8323
18930,hexa.ai,0,1992
18933,hexa.ai,0,8025
18937,hexa.ai,1,516
18945,hexa.ai,3,42
18948,hexa.ai,3,4356
18957,hexa.ai,0,9113
18964,hexa.ai,2,3882
18970,hexa.ai,2,411
18972,hexa.ai,0,1557
18979,hexa.ai,1,8450
18998,hexa.ai,2,1877
19001,hexa.ai,0,1308
19002,hexa.ai,0,834
19006,hexa.ai,0,3455
19009,hexa.ai,1,733
19013,hexa.ai,3,5917
19016,hexa.ai,2,4788
19027,hexa.ai,3,8934
19042,hexa.ai,3,8085
19043,hexa.ai,0,4466
19046,hexa.ai,0,8835
19048,hexa.ai,2,9125
19049,hexa.ai,1,7977
19055,hexa.ai,1,5081
19056,hexa.ai,1,8826
19059,hexa.ai,3,2786
19061,hexa.ai,1,1374
19079,hexa.ai,2,5373
19093,hexa.ai,3,8998
19095,hexa.ai,1,5212
19102,hexa.ai,2,7357
19110,hexa.ai,1,5631
19118,hexa.ai,0,2062
19120,hexa.ai,0,6694
19129,hexa.ai,2,5236
19149,JRW,1,8237
19155,hexa.ai,0,5473
19157,hexa.ai,3,1788
19171,JRW,0,6013
19172,JRW,2,7314
19174,JRW,0,325
19177,JRW,0,4253
19178,JRW,2,4251
19182,JRW,2,5408
19185,JRW,2,1020
19186,JRW,0,7852
19190,JRW,2,1529
19192,JRW,2,2052
19194,JRW,1,158
19199,JRW,0,3908
19200,JRW,1,9803
19205,JRW,2,3377
19207,JRW,0,4751
19214,JRW,1,7310
19224,JRW,0,129
19225,JRW,0,4868
19228,JRW,0,5659
19234,JRW,1,8542
19244,JRW,0,3
19250,JRW,1,9475
19251,JRW,1,2913
19252,hexa.ai,0,4249
19259,hexa.ai,1,9846
19265,JRW,0,3029
19266,hexa.ai,2,4347
19271,JRW,1,2186
19274,hexa.ai,3,9664
19275,JRW,1,4381
19285,JRW,2,4197
19293,hexa.ai,2,764
19294,epsilon.kim,1,7812
19303,hexa.ai,1,4768
19304,epsilon.kim,0,5952
19305,hexa.ai,1,5033
19326,epsilon.kim,1,8868
19336,epsilon.kim,0,9971
19353,JRW,2,9841
19360,JRW,2,94
19366,epsilon.kim,2,8753
19390,epsilon.kim,0,4764
19405,epsilon.kim,1,1135
19407,epsilon.kim,0,9009
19418,epsilon.kim,0,6495
19421,epsilon.kim,0,823
19434,epsilon.kim,1,1494
19435,epsilon.kim,1,8564
19436,epsilon.kim,0,7884
19443,epsilon.kim,1,7709
19454,epsilon.kim,0,6107
19455,epsilon.kim,1,3112
19465,epsilon.kim,1,2835
19469,epsilon.kim,0,8584
19492,epsilon.kim,0,4270
19505,epsilon.kim,1,8208
19512,epsilon.kim,1,5083
19516,epsilon.kim,0,426
19534,epsilon.kim,0,8690
19535,epsilon.kim,1,1585
19537,epsilon.kim,0,2683
19538,epsilon.kim,0,818
19556,epsilon.kim,0,3803
19558,epsilon.kim,1,7592
19561,epsilon.kim,1,2034
19568,epsilon.kim,2,7732
19571,epsilon.kim,0,1018
19575,epsilon.kim,0,2224
19593,epsilon.kim,0,7158
19596,epsilon.kim,0,1321
19601,epsilon.kim,1,5384
19603,epsilon.kim,2,3391
19604,epsilon.kim,1,1625
19605,epsilon.kim,0,7174
19609,epsilon.kim,1,8304
19624,epsilon.kim,1,1924
19626,epsilon.kim,3,2905
19630,epsilon.kim,1,2701
19634,epsilon.kim,1,7451
19644,epsilon.kim,0,8835
19646,epsilon.kim,0,1529
19647,epsilon.kim,1,7943
19652,epsilon.kim,1,5116
19654,epsilon.kim,1,9929
19655,epsilon.kim,0,5658
19657,epsilon.kim,1,1967
19658,epsilon.kim,0,969
19662,epsilon.kim,0,540
19663,epsilon.kim,0,1937
19675,woong.ssang,0,2238
19686,woong.ssang,0,1734
19692,woong.ssang,1,1561
19695,woong.ssang,2,1821
19696,woong.ssang,1,8358
19697,woong.ssang,0,1473
19704,woong.ssang,1,7816
19707,woong.ssang,1,2794
19713,woong.ssang,0,9046
19714,woong.ssang,1,7775
19718,woong.ssang,1,8480
19720,woong.ssang,0,4157
19723,woong.ssang,0,6181
19727,woong.ssang,1,538
19739,woong.ssang,0,450
19740,woong.ssang,1,7885
19743,woong.ssang,1,3859
19755,woong.ssang,1,3181
19756,woong.ssang,0,8869
19757,woong.ssang,0,8938
19785,epsilon.kim,1,960
19788,epsilon.kim,0,878
19790,epsilon.kim,0,4478
19795,epsilon.kim,0,9396
19797,epsilon.kim,1,586
19807,epsilon.kim,0,4253
19808,epsilon.kim,3,9865
19809,epsilon.kim,1,7518
19810,epsilon.kim,3,4309
19812,epsilon.kim,0,7142
19814,epsilon.kim,0,8445
19828,epsilon.kim,1,4914
19831,epsilon.kim,0,6380
19832,epsilon.kim,0,411
19834,epsilon.kim,1,2479
19837,epsilon.kim,1,6333
19840,epsilon.kim,1,2982
19859,epsilon.kim,0,1878
19864,epsilon.kim,1,6995
19865,epsilon.kim,1,3560
19866,epsilon.kim,1,1225
19871,epsilon.kim,1,6958
19875,epsilon.kim,0,7286
19879,epsilon.kim,1,7459
19883,epsilon.kim,1,9948
19887,epsilon.kim,0,5592
19888,epsilon.kim,0,3474
19890,epsilon.kim,0,7452
19895,epsilon.kim,1,1391
19901,epsilon.kim,1,3059
19902,epsilon.kim,1,6103
19908,epsilon.kim,0,6233
19910,epsilon.kim,1,4047
19916,epsilon.kim,0,2033
19924,epsilon.kim,1,8066
19925,epsilon.kim,1,4756
