"id","user_id","answer","triplet_id"
6826,cjhan,1,478
6827,cjhan,1,8740
6828,cjhan,2,9430
6829,cjhan,2,2248
6830,cjhan,0,6402
6831,cjhan,3,200
6832,cjhan,3,4173
6833,cjhan,0,1519
6834,cjhan,0,1667
6835,cjhan,3,3878
6836,cjhan,1,5702
6837,cjhan,1,9349
6838,cjhan,0,6239
6839,cjhan,1,4162
6840,cjhan,2,3575
6841,cjhan,1,7110
6842,cjhan,0,4499
6843,cjhan,0,722
6844,cjhan,1,2997
6845,cjhan,0,9695
6846,cjhan,2,6021
6847,cjhan,3,6570
6848,cjhan,2,5433
6849,cjhan,2,352
6850,cjhan,2,9090
6851,cjhan,2,1809
6852,cjhan,2,7331
6853,cjhan,2,8202
6854,cjhan,2,6428
6855,cjhan,3,4636
6856,cjhan,1,9321
6857,cjhan,2,7255
6858,cjhan,2,6200
6859,cjhan,2,1083
6860,cjhan,2,8640
6861,cjhan,2,8016
6862,cjhan,3,3872
6863,cjhan,2,924
6864,cjhan,1,875
6865,cjhan,2,1399
6866,cjhan,0,1002
6867,cjhan,3,9237
6868,cjhan,2,5698
6869,cjhan,3,6037
6870,cjhan,2,7564
6871,cjhan,0,5920
6872,cjhan,2,1891
6873,cjhan,2,8396
6874,cjhan,0,6423
6875,cjhan,2,8708
6876,cjhan,2,1325
6877,cjhan,3,7918
6878,cjhan,2,6606
6879,cjhan,2,1177
6880,cjhan,1,9635
6881,cjhan,0,2403
6882,cjhan,2,145
6883,cjhan,1,2256
6884,cjhan,2,9764
6885,cjhan,1,2847
6886,cjhan,0,2504
6887,cjhan,2,6998
6888,cjhan,2,9197
6889,cjhan,0,2992
6890,cjhan,2,8858
6891,cjhan,1,9322
6892,cjhan,3,5009
6893,cjhan,1,3456
6894,cjhan,0,556
6895,cjhan,2,7284
6896,cjhan,1,5092
6897,cjhan,0,8881
6898,cjhan,1,6835
6899,cjhan,2,9079
6900,cjhan,2,7805
6901,cjhan,0,6215
6902,cjhan,0,3756
6903,cjhan,0,8525
6904,cjhan,1,7045
6905,cjhan,2,2873
6906,cjhan,1,1671
6907,cjhan,2,5526
6908,cjhan,2,8712
6909,cjhan,2,1544
6910,cjhan,1,363
6911,cjhan,2,8766
6912,cjhan,2,25
6913,cjhan,2,1303
6914,cjhan,2,2284
6915,cjhan,2,1463
6916,cjhan,2,5321
6917,cjhan,2,8690
6918,cjhan,2,2797
6919,cjhan,0,3424
6920,cjhan,1,8945
6921,cjhan,2,570
6922,cjhan,2,4658
6923,cjhan,2,3857
6924,cjhan,2,7436
6925,cjhan,2,385
6926,cjhan,1,774
6927,cjhan,1,2203
6928,cjhan,2,2261
6929,cjhan,1,2396
6930,cjhan,1,9912
6931,cjhan,1,6436
6932,cjhan,2,3928
6933,cjhan,1,1431
6934,cjhan,2,2495
6935,cjhan,0,7614
6936,cjhan,1,3359
6937,cjhan,0,4565
6938,cjhan,2,7724
6939,cjhan,2,6006
6940,cjhan,1,5894
6941,cjhan,2,8667
6942,cjhan,2,9312
6943,cjhan,1,7067
6944,cjhan,0,9348
6945,cjhan,1,5921
6946,cjhan,1,7029
6947,cjhan,1,8902
6948,cjhan,0,1899
6949,cjhan,0,2291
6950,cjhan,0,6202
6951,cjhan,0,6040
6952,cjhan,1,2332
6953,cjhan,0,9852
6954,cjhan,1,1033
6955,cjhan,1,1493
6956,cjhan,2,4996
6957,cjhan,2,3847
6958,cjhan,2,6297
6959,cjhan,2,2717
6960,cjhan,2,6725
6961,cjhan,2,7559
6962,cjhan,2,3291
6963,cjhan,2,1321
6964,cjhan,2,4290
6965,cjhan,1,599
6966,cjhan,0,3193
6967,cjhan,3,3923
6968,cjhan,0,5476
6969,cjhan,0,1922
6970,cjhan,0,9389
6971,cjhan,1,4569
6972,cjhan,2,7342
6973,cjhan,0,1795
6974,cjhan,2,8104
6975,cjhan,2,1129
6976,cjhan,2,6086
6977,cjhan,0,6778
6978,cjhan,0,9778
6979,cjhan,1,3904
6980,cjhan,2,1930
6981,cjhan,2,2854
6982,cjhan,2,8297
6983,cjhan,2,7253
6984,cjhan,2,4753
6985,cjhan,2,9867
6986,cjhan,1,745
6987,cjhan,2,4052
6988,cjhan,3,8680
6989,cjhan,0,2175
6990,cjhan,0,7325
6991,cjhan,2,691
6992,cjhan,2,6382
6993,cjhan,2,1402
6994,cjhan,0,9602
6995,cjhan,2,2692
6996,cjhan,2,1635
6997,cjhan,2,6466
6998,cjhan,2,9761
6999,cjhan,0,4179
7000,cjhan,2,8979
7001,cjhan,2,8770
7002,cjhan,2,9835
7003,cjhan,2,3297
7004,cjhan,2,9870
7005,cjhan,2,4055
7006,cjhan,2,5256
7007,cjhan,1,6696
7008,cjhan,2,9924
7009,cjhan,2,5623
7010,cjhan,2,7995
7011,cjhan,2,8646
7012,cjhan,0,3910
7013,cjhan,2,8988
7014,cjhan,2,6754
7015,cjhan,2,9223
7016,cjhan,2,8115
7017,cjhan,2,5637
7018,cjhan,2,7279
7019,cjhan,0,1711
7020,cjhan,2,1024
7021,cjhan,0,2578
7022,cjhan,2,2637
7023,cjhan,0,4519
7024,cjhan,2,2998
7025,cjhan,2,1319
7026,cjhan,2,7800
7027,cjhan,2,2708
7028,cjhan,1,7498
7029,cjhan,0,6159
7030,cjhan,2,9623
7031,cjhan,1,4809
7032,cjhan,0,3658
7033,cjhan,0,241
7034,cjhan,3,8677
7035,cjhan,0,9817
7036,cjhan,3,9232
7037,cjhan,1,9733
7038,cjhan,2,8092
7039,cjhan,0,3106
7040,cjhan,0,6490
7041,cjhan,2,9884
7042,cjhan,0,3582
7043,cjhan,2,4975
7044,cjhan,2,4964
7045,cjhan,0,9444
7046,cjhan,2,2722
7047,cjhan,2,2090
7048,cjhan,1,3178
7049,cjhan,2,1145
7050,cjhan,0,1119
7051,cjhan,2,36
7052,cjhan,2,991
7053,cjhan,0,546
7054,cjhan,2,2303
7055,cjhan,0,641
7056,cjhan,0,116
7057,cjhan,1,4875
7058,cjhan,2,2581
7059,cjhan,0,3618
7060,cjhan,2,9926
7061,cjhan,0,6920
7062,cjhan,0,2686
7063,cjhan,2,3166
7064,cjhan,2,524
7065,cjhan,1,1010
7066,cjhan,0,8685
7067,cjhan,2,9267
7068,cjhan,1,5072
7069,cjhan,2,2982
7070,cjhan,0,2972
7071,cjhan,2,8925
7072,cjhan,2,2346
7073,cjhan,2,4321
7074,cjhan,2,8279
7075,cjhan,2,5948
7076,cjhan,2,6886
7077,cjhan,3,7916
7078,cjhan,2,4890
7079,cjhan,2,1227
7080,cjhan,2,5837
7081,cjhan,1,6051
7082,cjhan,1,6474
7083,cjhan,1,1329
7084,cjhan,3,5103
7085,cjhan,1,9696
7086,cjhan,0,7610
7087,cjhan,2,6195
7088,cjhan,1,163
7089,cjhan,2,4175
7090,cjhan,1,6131
7091,cjhan,1,2417
7092,cjhan,0,3708
7093,cjhan,2,6417
7094,cjhan,2,3566
7095,cjhan,2,2977
7096,cjhan,0,9954
7097,cjhan,2,784
7098,cjhan,2,5882
7099,cjhan,2,1174
7100,cjhan,2,1125
7101,cjhan,2,3781
7102,cjhan,2,286
7103,cjhan,2,9025
7104,cjhan,2,5116
7105,cjhan,2,8098
7106,cjhan,0,1721
7107,cjhan,2,8132
7108,cjhan,2,7272
7109,cjhan,3,9456
7110,cjhan,0,5918
7111,cjhan,0,4598
7112,cjhan,2,6189
7113,cjhan,2,3254
7114,cjhan,2,3907
7115,cjhan,1,9298
7116,cjhan,0,4007
7117,cjhan,1,7350
7118,cjhan,0,2047
7119,cjhan,1,9282
7120,cjhan,1,9008
7121,cjhan,1,8052
7122,cjhan,0,4796
7123,cjhan,2,5392
7124,cjhan,2,2462
7125,cjhan,1,4614
7126,cjhan,0,5749
7127,cjhan,1,5285
7128,cjhan,0,3150
7129,cjhan,0,6350
7130,cjhan,1,6020
7131,cjhan,0,8913
7132,cjhan,0,4082
7133,cjhan,0,6569
7134,cjhan,1,4842
7135,cjhan,0,4856
7136,cjhan,0,6080
7137,cjhan,1,3279
7138,cjhan,1,7310
7139,cjhan,0,6107
7140,cjhan,0,4708
7141,cjhan,2,3434
7142,cjhan,1,3981
7143,cjhan,2,8392
7144,cjhan,1,5373
7145,cjhan,2,2159
7146,cjhan,2,812
7147,cjhan,0,8808
7148,cjhan,0,1723
7149,cjhan,0,5561
7150,cjhan,0,4450
7151,cjhan,1,988
7152,cjhan,0,537
7153,cjhan,1,4003
7154,cjhan,2,4896
7155,cjhan,2,6119
7156,cjhan,2,9499
7157,cjhan,2,5946
7158,cjhan,2,3859
7159,cjhan,2,236
7160,cjhan,2,5270
7161,cjhan,2,1785
7162,cjhan,2,748
7163,cjhan,2,9274
7164,cjhan,2,232
7165,cjhan,0,6340
7166,cjhan,2,293
7167,cjhan,0,6695
7168,cjhan,3,6873
7169,cjhan,1,7929
7170,cjhan,2,7597
7171,cjhan,2,3061
7172,cjhan,1,9807
7173,cjhan,1,4001
7174,cjhan,2,4707
7175,cjhan,2,8535
7176,cjhan,2,3250
7177,cjhan,2,6072
7178,cjhan,2,364
7179,cjhan,2,6395
7180,cjhan,2,839
7181,cjhan,2,956
7182,cjhan,2,9229
7183,cjhan,0,4008
7184,cjhan,2,915
7185,cjhan,0,1587
7186,cjhan,0,8058
7187,cjhan,0,4733
7188,cjhan,0,2699
7189,cjhan,2,8965
7190,cjhan,2,5964
7191,cjhan,2,3559
7192,cjhan,2,7510
7193,cjhan,2,9434
7194,cjhan,2,9293
7195,cjhan,2,9141
7196,cjhan,2,137
7197,cjhan,0,2538
7198,cjhan,2,4859
7199,cjhan,2,4019
7200,cjhan,2,2899
7201,cjhan,1,5605
7202,cjhan,0,2730
7203,cjhan,1,1134
7204,cjhan,0,1015
7205,cjhan,0,6375
7206,cjhan,0,8600
7207,cjhan,2,1175
7208,cjhan,2,8742
7209,cjhan,2,6363
7210,cjhan,0,7987
7211,cjhan,2,5930
7212,cjhan,2,6759
7213,cjhan,2,8412
7214,cjhan,2,3837
7215,cjhan,0,8846
7216,cjhan,2,1963
7217,cjhan,0,2415
7218,cjhan,2,6877
7219,cjhan,2,5419
7220,cjhan,2,6414
7221,cjhan,2,6
7222,cjhan,2,804
7223,cjhan,2,5138
7224,cjhan,2,3021
7225,cjhan,2,6600
7226,cjhan,1,178
7227,cjhan,2,3943
7228,cjhan,2,5994
7229,cjhan,2,1580
7230,cjhan,2,2675
7231,cjhan,2,9385
7232,cjhan,2,7940
7233,cjhan,1,7154
7234,cjhan,1,1535
7235,cjhan,2,832
7236,cjhan,2,426
7237,cjhan,2,9876
7238,cjhan,2,8920
7239,cjhan,2,1341
7240,cjhan,2,3950
7241,cjhan,2,446
7242,cjhan,2,5018
7243,cjhan,2,2237
7244,cjhan,1,7100
7245,cjhan,3,4354
7246,cjhan,1,6604
7247,cjhan,2,3127
7248,cjhan,1,4047
7249,cjhan,1,5901
7250,cjhan,2,6090
7251,cjhan,1,4239
7252,cjhan,0,4820
7253,cjhan,0,7303
7254,cjhan,1,2487
7255,cjhan,1,98
7256,cjhan,1,461
7257,cjhan,0,5927
7258,cjhan,2,2758
7259,cjhan,0,1577
7260,cjhan,0,4250
7261,cjhan,1,7123
7262,cjhan,2,5057
7263,cjhan,2,5420
7264,cjhan,2,926
7265,cjhan,2,7689
7266,cjhan,2,9149
7267,cjhan,2,2205
7268,cjhan,2,4790
7269,cjhan,1,3363
7270,cjhan,0,8
7271,cjhan,1,141
7272,cjhan,2,5510
7273,cjhan,2,5239
7274,cjhan,0,1618
7275,cjhan,3,4002
7276,cjhan,1,8417
7277,cjhan,1,7783
7278,cjhan,0,5299
7279,cjhan,1,8379
7280,cjhan,0,611
7281,cjhan,0,7313
7282,cjhan,0,2052
7283,cjhan,0,1845
7284,cjhan,0,6381
7285,cjhan,1,8746
7286,cjhan,0,7942
7287,cjhan,2,1104
7288,cjhan,0,7913
7289,cjhan,1,9858
7290,cjhan,0,6903
7291,cjhan,0,6142
7292,cjhan,1,8248
7293,cjhan,1,4741
7294,cjhan,1,8002
7295,cjhan,2,5458
7296,cjhan,1,7694
7297,cjhan,2,7835
7298,cjhan,1,203
7299,cjhan,0,4770
7300,robert.p,0,9639
7301,robert.p,2,3212
7302,robert.p,0,954
7303,cjhan,0,8198
7304,cjhan,2,9081
7305,cjhan,1,354
7306,robert.p,2,8263
7307,cjhan,0,6212
7308,erin122,0,314
7309,cjhan,0,8829
7310,cjhan,1,7504
7311,erin122,1,7301
7312,robert.p,1,7203
7313,cjhan,0,7039
7314,cjhan,2,2765
7315,erin122,1,9766
7316,cjhan,0,6328
7317,robert.p,0,2886
7318,erin122,1,7942
7319,cjhan,1,2943
7320,cjhan,0,7249
7321,erin122,1,851
7322,cjhan,0,8885
7323,robert.p,2,497
7324,cjhan,2,3727
7325,erin122,0,2634
7326,cjhan,1,8326
7327,cjhan,0,1707
7328,cjhan,1,3808
7329,erin122,1,5061
7330,cjhan,2,7893
7331,cjhan,1,3146
7332,cjhan,1,9634
7333,cjhan,1,6233
7334,cjhan,2,460
7335,cjhan,2,3125
7336,cjhan,2,6111
7337,cjhan,1,4220
7338,cjhan,2,7561
7339,cjhan,2,7410
7340,cjhan,2,2865
7341,cjhan,2,9329
7342,cjhan,2,2435
7343,cjhan,3,1459
7344,cjhan,2,7804
7345,cjhan,2,9683
7346,cjhan,0,5910
7347,cjhan,0,702
7348,cjhan,0,9872
7349,cjhan,1,4
7350,cjhan,0,4616
7351,cjhan,1,7014
7352,cjhan,0,1596
7353,cjhan,2,7103
7354,cjhan,2,4306
7355,cjhan,0,5722
7356,cjhan,1,7494
7357,cjhan,2,8516
7358,cjhan,2,1509
7359,cjhan,2,3009
7360,cjhan,2,3991
7361,cjhan,2,6979
7362,cjhan,2,883
7363,cjhan,2,3020
7364,cjhan,2,6713
7365,cjhan,2,5951
7366,cjhan,1,4154
7367,cjhan,2,1542
7368,cjhan,2,9136
7369,cjhan,2,8723
7370,cjhan,2,8144
7371,cjhan,2,7839
7372,cjhan,0,1769
7373,cjhan,1,9803
7374,cjhan,0,7675
7375,cjhan,1,4654
7376,cjhan,2,7576
7377,cjhan,0,2571
7378,cjhan,2,3742
7379,cjhan,2,6123
7380,cjhan,1,3048
7381,cjhan,1,1126
7382,cjhan,2,1257
7383,cjhan,2,5554
7384,cjhan,2,4299
7385,cjhan,2,3888
7386,cjhan,2,5944
7387,cjhan,2,9338
7388,cjhan,2,7855
7389,cjhan,2,3715
7390,cjhan,2,1798
7391,cjhan,2,5294
7392,cjhan,2,2961
7393,cjhan,2,373
7394,cjhan,2,4620
7395,cjhan,2,6405
7396,cjhan,2,3600
7397,cjhan,2,4736
7398,cjhan,2,4993
7399,cjhan,2,2038
7400,cjhan,2,5478
7401,cjhan,0,6795
7402,cjhan,2,7263
7403,cjhan,2,6252
7404,cjhan,0,7012
7405,cjhan,1,7960
7406,cjhan,1,8216
7407,cjhan,0,7643
7408,cjhan,1,6124
7409,cjhan,0,1788
7410,erin122,0,5553
7411,erin122,1,9848
7412,erin122,2,8792
7413,erin122,0,8867
7414,erin122,1,6703
7415,erin122,2,8768
7416,erin122,3,9418
7417,erin122,1,4501
7418,erin122,2,7075
7419,erin122,0,3119
7420,erin122,1,8584
7421,erin122,0,915
7422,erin122,1,4004
7423,erin122,1,7683
7424,erin122,2,5091
7425,erin122,1,567
7426,erin122,2,5043
7427,erin122,1,1726
7428,erin122,1,5670
7429,erin122,1,2773
7430,erin122,0,7352
7431,erin122,1,4414
7432,erin122,0,8790
7433,erin122,0,6920
7434,erin122,1,9871
7435,erin122,1,5851
7436,erin122,1,1730
7437,erin122,2,3418
7438,erin122,2,3037
7439,erin122,1,9236
7440,erin122,1,8530
7441,erin122,0,3000
7442,erin122,1,2128
7443,erin122,1,3625
7444,erin122,1,5519
7445,erin122,0,8305
7446,erin122,0,899
7447,erin122,1,4802
7448,erin122,1,4545
7449,erin122,0,7657
7450,erin122,2,5181
7451,erin122,0,7272
7452,erin122,0,446
7453,erin122,3,1034
7454,erin122,0,6424
7455,erin122,1,479
7456,erin122,2,520
7457,erin122,2,5301
7458,erin122,0,649
7459,erin122,3,8849
7460,erin122,0,3957
7461,erin122,2,986
7462,erin122,1,7011
7463,erin122,1,417
7464,erin122,1,2364
7465,erin122,0,1805
7466,erin122,0,4492
7467,erin122,1,1237
7468,erin122,1,8324
7469,erin122,0,7311
7470,erin122,2,7206
7471,erin122,2,9305
7472,erin122,0,240
7473,erin122,2,8710
7474,erin122,2,9789
7475,erin122,0,452
7476,erin122,1,1080
7477,erin122,0,4491
7478,erin122,1,2709
7479,erin122,0,3232
7480,erin122,0,5850
7481,erin122,0,4965
7482,erin122,0,7210
7483,erin122,0,3
7484,erin122,2,2792
7485,erin122,1,4333
7486,erin122,1,867
7487,erin122,1,2411
7488,erin122,0,3422
7489,erin122,1,9595
7490,erin122,0,7733
7491,erin122,1,3717
7492,erin122,0,8941
7493,erin122,0,1421
7494,erin122,0,1087
7495,erin122,0,6800
7496,erin122,1,3123
7497,erin122,1,2724
7498,erin122,0,7364
7499,erin122,0,1495
7500,erin122,0,4628
7501,erin122,1,6835
7502,erin122,1,4239
7503,erin122,1,3415
7504,erin122,0,7237
7505,erin122,0,9246
7506,erin122,0,6326
7507,erin122,0,2488
7508,erin122,0,2428
7509,erin122,0,9450
7510,erin122,1,6233
7511,erin122,3,6704
7512,erin122,0,2901
7513,erin122,1,2365
7514,erin122,0,9411
7515,erin122,1,5886
7516,erin122,2,8665
7517,erin122,0,3561
7518,erin122,2,1252
7519,erin122,1,8228
7520,erin122,0,4823
7521,erin122,0,8294
7522,erin122,1,323
7523,erin122,0,195
7524,erin122,0,7549
7525,erin122,2,6813
7526,erin122,2,9069
7527,erin122,0,2219
7528,erin122,1,3023
7529,erin122,0,3120
7530,erin122,1,4500
7531,erin122,1,5622
7532,erin122,0,4696
7533,erin122,1,3627
7534,erin122,1,8847
7535,erin122,0,5213
7536,erin122,1,4774
7537,erin122,0,7341
7538,erin122,1,6910
7539,erin122,0,6384
7540,erin122,1,7161
7541,robert.p,1,6563
7542,erin122,1,3834
7543,robert.p,0,4817
7544,robert.p,0,1678
7545,erin122,1,5340
7546,robert.p,2,3789
7547,erin122,1,4520
7548,erin122,0,432
7549,robert.p,1,2104
7550,erin122,1,273
7551,erin122,0,4223
7552,erin122,2,562
7553,robert.p,1,3657
7554,robert.p,1,1365
7555,erin122,0,9847
7556,erin122,1,5617
7557,erin122,2,4124
7558,erin122,0,2243
7559,erin122,0,4134
7560,erin122,2,9021
7561,erin122,0,3090
7562,erin122,1,4292
7563,erin122,1,2578
7564,robert.p,2,206
7565,robert.p,2,948
7566,robert.p,1,781
7567,robert.p,1,2854
7568,robert.p,2,9195
7569,robert.p,2,3180
7570,robert.p,1,1265
7571,robert.p,2,3744
7572,robert.p,2,4440
7573,robert.p,1,3193
7574,robert.p,1,3664
7575,robert.p,1,4135
7576,robert.p,2,6634
7577,robert.p,1,1713
7578,robert.p,1,4046
7579,robert.p,0,3059
7580,robert.p,1,9700
7581,robert.p,1,6346
7582,robert.p,0,7611
7583,robert.p,0,4020
7584,robert.p,2,7874
7585,robert.p,2,3820
7586,robert.p,2,140
7587,john.dublin,0,7604
7588,john.dublin,0,505
7589,john.dublin,2,2553
7590,woong.ssang,0,3122
7591,woong.ssang,1,2771
7592,woong.ssang,1,5012
7593,woong.ssang,1,6051
7594,woong.ssang,0,7949
7595,woong.ssang,2,695
7596,woong.ssang,0,136
7597,woong.ssang,0,9173
7598,woong.ssang,1,8492
7599,woong.ssang,0,2817
7600,woong.ssang,2,110
7601,woong.ssang,1,5057
7602,woong.ssang,1,3015
7603,woong.ssang,1,4100
7604,woong.ssang,1,6460
7605,woong.ssang,0,9228
7606,woong.ssang,0,8223
7607,woong.ssang,1,2743
7608,woong.ssang,0,2648
7609,woong.ssang,0,833
7610,woong.ssang,2,3294
7611,woong.ssang,2,6200
7612,woong.ssang,0,9962
7613,woong.ssang,1,8422
7614,woong.ssang,0,6040
7615,woong.ssang,0,1156
7616,woong.ssang,2,5246
7617,woong.ssang,1,2964
7618,woong.ssang,0,5542
7619,woong.ssang,2,3412
7620,woong.ssang,1,6223
7621,woong.ssang,0,7794
7622,woong.ssang,1,5625
7623,woong.ssang,2,2478
7624,woong.ssang,1,1409
7625,woong.ssang,0,6446
7626,woong.ssang,0,237
7627,woong.ssang,0,9093
7628,woong.ssang,1,3761
7629,woong.ssang,1,9135
7630,woong.ssang,0,9932
7631,woong.ssang,1,3898
7632,woong.ssang,0,2324
7633,woong.ssang,0,5045
7634,woong.ssang,1,475
7635,woong.ssang,0,9854
7636,woong.ssang,0,9167
7637,woong.ssang,2,2866
7638,woong.ssang,0,2221
7639,woong.ssang,0,9207
7640,woong.ssang,0,4988
7641,woong.ssang,0,2102
7642,woong.ssang,1,293
7643,woong.ssang,0,9169
7644,woong.ssang,1,7407
7645,woong.ssang,0,7773
7646,woong.ssang,0,4597
7647,woong.ssang,1,4989
7648,woong.ssang,1,7717
7649,woong.ssang,0,2715
7650,woong.ssang,0,6518
7651,woong.ssang,0,5205
7652,woong.ssang,0,8996
7653,woong.ssang,0,9540
7654,woong.ssang,1,1453
7655,woong.ssang,1,7480
7656,woong.ssang,1,7837
7657,woong.ssang,1,4440
7658,woong.ssang,0,3364
7659,woong.ssang,3,8327
7660,woong.ssang,1,6480
7661,woong.ssang,0,5689
7662,woong.ssang,0,7702
7663,woong.ssang,0,3342
7664,woong.ssang,1,4779
7665,woong.ssang,0,5942
7666,woong.ssang,1,6878
7667,woong.ssang,1,5602
7668,robert.p,2,8231
7669,robert.p,0,2114
7670,robert.p,0,5986
7671,robert.p,1,6519
7672,robert.p,2,767
7673,robert.p,2,9609
7674,woong.ssang,3,6637
7675,robert.p,1,6106
7676,woong.ssang,1,6913
7677,woong.ssang,1,5466
7678,robert.p,0,4728
7679,woong.ssang,1,802
7680,woong.ssang,1,1502
7681,robert.p,0,1649
7682,woong.ssang,0,6347
7683,woong.ssang,0,6546
7684,robert.p,0,4722
7685,robert.p,3,6041
7686,robert.p,2,1036
7687,woong.ssang,0,5007
7688,woong.ssang,0,7002
7689,woong.ssang,0,5047
7690,robert.p,2,1515
7691,woong.ssang,1,6501
7692,woong.ssang,0,6267
7693,woong.ssang,0,5229
7694,robert.p,3,6071
7695,woong.ssang,0,5111
7696,robert.p,0,2505
7697,woong.ssang,2,4587
7698,woong.ssang,1,7310
7699,robert.p,2,6625
7700,woong.ssang,0,8924
7701,hexa.ai,0,6135
7702,robert.p,0,9266
7703,woong.ssang,1,1581
7704,robert.p,0,1641
7705,woong.ssang,1,8677
7706,woong.ssang,0,5735
7707,hexa.ai,3,1335
7708,robert.p,1,1076
7709,woong.ssang,0,2149
7710,woong.ssang,1,2131
7711,hexa.ai,3,359
7712,robert.p,2,5408
7713,woong.ssang,0,4722
7714,robert.p,2,8230
7715,hexa.ai,3,8521
7716,woong.ssang,0,9537
7717,hexa.ai,3,6682
7718,woong.ssang,0,3434
7719,hexa.ai,0,1028
7720,woong.ssang,0,3017
7721,woong.ssang,0,2977
7722,hexa.ai,0,2631
7723,robert.p,1,7658
7724,woong.ssang,0,171
7725,woong.ssang,0,1057
7726,hexa.ai,0,3628
7727,woong.ssang,1,3978
7728,hexa.ai,1,2530
7729,robert.p,2,2338
7730,woong.ssang,0,7190
7731,robert.p,1,7760
7732,hexa.ai,1,5113
7733,robert.p,2,1302
7734,woong.ssang,0,4233
7735,woong.ssang,1,3982
7736,woong.ssang,0,6341
7737,hexa.ai,3,2288
7738,woong.ssang,1,5745
7739,woong.ssang,1,6662
7740,woong.ssang,1,9296
7741,woong.ssang,0,8641
7742,woong.ssang,1,6018
7743,woong.ssang,1,3437
7744,hexa.ai,3,2626
7745,woong.ssang,0,3220
7746,woong.ssang,0,7276
7747,woong.ssang,0,8862
7748,hexa.ai,2,9815
7749,woong.ssang,1,5277
7750,woong.ssang,0,5086
7751,hexa.ai,3,1773
7752,woong.ssang,1,79
7753,hexa.ai,1,7941
7754,woong.ssang,1,2233
7755,woong.ssang,0,1757
7756,hexa.ai,3,6992
7757,woong.ssang,0,7701
7758,woong.ssang,1,5723
7759,woong.ssang,1,2506
7760,hexa.ai,0,7
7761,woong.ssang,0,883
7762,hexa.ai,3,5929
7763,woong.ssang,1,4958
7764,woong.ssang,0,1803
7765,hexa.ai,1,2398
7766,hexa.ai,1,7872
7767,hexa.ai,3,6318
7768,hexa.ai,3,6497
7769,hexa.ai,3,9231
7770,hexa.ai,3,8571
7771,hexa.ai,3,6557
7772,hexa.ai,2,721
7773,hexa.ai,0,1485
7774,hexa.ai,0,8325
7775,hexa.ai,2,9006
7776,hexa.ai,3,2483
7777,hexa.ai,2,3102
7778,hexa.ai,1,9667
7779,hexa.ai,2,5809
7780,hexa.ai,0,4741
7781,hexa.ai,3,9861
7782,woong.ssang,1,2908
7783,woong.ssang,0,5389
7784,woong.ssang,0,1937
7785,woong.ssang,0,8069
7786,woong.ssang,0,8488
7787,woong.ssang,0,2412
7788,woong.ssang,0,6327
7789,woong.ssang,0,961
7790,woong.ssang,1,7505
7791,woong.ssang,1,2231
7792,woong.ssang,1,3609
7793,woong.ssang,0,236
7794,woong.ssang,0,1292
7795,woong.ssang,0,4575
7796,woong.ssang,0,1884
7797,woong.ssang,1,9813
7798,woong.ssang,1,3228
7799,woong.ssang,1,9406
7800,woong.ssang,1,6120
7801,woong.ssang,1,1203
7802,woong.ssang,0,1659
7803,woong.ssang,0,7052
7804,woong.ssang,0,3787
7805,woong.ssang,0,9777
7806,woong.ssang,1,6276
7807,woong.ssang,0,4846
7808,woong.ssang,0,9467
7809,woong.ssang,1,9825
7810,woong.ssang,1,1701
7811,woong.ssang,1,1765
7812,woong.ssang,0,6717
7813,woong.ssang,0,1475
7814,woong.ssang,0,441
7815,woong.ssang,0,2185
7816,woong.ssang,0,5651
7817,woong.ssang,1,3281
7818,woong.ssang,0,8710
7819,woong.ssang,0,5604
7820,woong.ssang,0,9285
7821,woong.ssang,0,980
7822,woong.ssang,1,6275
7823,woong.ssang,0,5245
7824,woong.ssang,0,7982
7825,woong.ssang,1,3763
7826,woong.ssang,0,6612
7827,woong.ssang,0,6243
7828,woong.ssang,0,3745
7829,woong.ssang,0,1381
7830,woong.ssang,1,8611
7831,woong.ssang,0,9571
7832,woong.ssang,0,2511
7833,woong.ssang,1,7547
7834,woong.ssang,0,9511
7835,woong.ssang,1,5218
7836,woong.ssang,1,3064
7837,woong.ssang,0,5956
7838,woong.ssang,0,3831
7839,woong.ssang,0,7532
7840,woong.ssang,3,4822
7841,woong.ssang,1,958
7842,woong.ssang,1,8623
7843,woong.ssang,1,7663
7844,woong.ssang,1,4477
7845,woong.ssang,1,9849
7846,woong.ssang,0,7782
7847,woong.ssang,1,4740
7848,woong.ssang,1,5660
7849,woong.ssang,1,2241
7850,woong.ssang,0,7704
7851,woong.ssang,1,8315
7852,woong.ssang,1,6214
7853,woong.ssang,1,4967
7854,woong.ssang,0,4386
7855,woong.ssang,1,699
7856,woong.ssang,0,330
7857,woong.ssang,0,3359
7858,woong.ssang,1,368
7859,woong.ssang,1,9867
7860,woong.ssang,0,2595
7861,woong.ssang,0,3803
7862,woong.ssang,1,7165
7863,woong.ssang,0,3855
7864,woong.ssang,1,1004
7865,woong.ssang,0,2330
7866,woong.ssang,2,7173
7867,woong.ssang,1,1614
7868,woong.ssang,0,3305
7869,woong.ssang,0,541
7870,woong.ssang,0,2526
7871,woong.ssang,2,3580
7872,woong.ssang,0,4351
7873,woong.ssang,1,7538
7874,woong.ssang,1,8416
7875,woong.ssang,0,7732
7876,woong.ssang,1,5696
7877,woong.ssang,3,9603
7878,woong.ssang,1,7832
7879,woong.ssang,1,691
